nom_commune_postal,latitude,longitude,code_postal,code_commune_INSEE,nom_departement,nom_département
GOUY,49.9987486908,3.26458305638,02420,02352,Aisne,Aisne
GRANDLUP ET FAY,49.6512687794,3.73646950468,02350,02353,Aisne,Aisne
GRANDRIEUX,49.7291718471,4.1879249496,02360,02354,Aisne,Aisne
GRICOURT,49.8869947757,3.23960817466,02100,02355,Aisne,Aisne
GRISOLLES,49.130183511,3.37217369933,02210,02356,Aisne,Aisne
GRONARD,49.7963196915,3.88176918551,02140,02357,Aisne,Aisne
GROUGIS,49.9508110437,3.53098081744,02110,02358,Aisne,Aisne
GRUGIES,49.8100941328,3.2751623814,02680,02359,Aisne,Aisne
GUIGNICOURT,49.4433017606,3.95534582458,02190,02360,Aisne,Aisne
GUISE,49.8960415076,3.62476062929,02120,02361,Aisne,Aisne
GUIVRY,49.651625761,3.12103476493,02300,02362,Aisne,Aisne
GUNY,49.5120153085,3.26082658052,02300,02363,Aisne,Aisne
GUYENCOURT,49.3573380108,3.84132930883,02160,02364,Aisne,Aisne
HANNAPES,49.9771158104,3.61442642232,02510,02366,Aisne,Aisne
HAPPENCOURT,49.7825905619,3.1831286327,02480,02367,Aisne,Aisne
HARAMONT,49.2872759039,3.03148977109,02600,02368,Aisne,Aisne
HARCIGNY,49.80256362,3.9828364762,02140,02369,Aisne,Aisne
HARGICOURT,49.9664492878,3.19055510378,02420,02370,Aisne,Aisne
HARLY,49.8407051764,3.33484724239,02100,02371,Aisne,Aisne
HARTENNES ET TAUX,49.2789534457,3.35763287633,02210,02372,Aisne,Aisne
HARY,49.797388651,3.91927403736,02140,02373,Aisne,Aisne
LEHAUCOURT,49.911760676,3.27675235436,02420,02374,Aisne,Aisne
HAUTEVESNES,49.1088469374,3.2356780284,02810,02375,Aisne,Aisne
HAUTEVILLE,49.8884981223,3.52369340599,02120,02376,Aisne,Aisne
HAUTION,49.8721128525,3.82719888249,02140,02377,Aisne,Aisne
LA HERIE,49.8838269882,4.04360657052,02500,02378,Aisne,Aisne
LE HERIE LA VIEVILLE,49.8222697536,3.65376324724,02120,02379,Aisne,Aisne
HINACOURT,49.7459956466,3.29422566384,02440,02380,Aisne,Aisne
HIRSON,49.9426458618,4.10483732841,02500,02381,Aisne,Aisne
HOLNON,49.8612556888,3.20085325892,02760,02382,Aisne,Aisne
HOMBLIERES,49.8577543083,3.37495127984,02720,02383,Aisne,Aisne
HOURY,49.7861780633,3.84806416077,02140,02384,Aisne,Aisne
HOUSSET,49.7961649956,3.69539262425,02250,02385,Aisne,Aisne
IRON,49.9504309458,3.6652978953,02510,02386,Aisne,Aisne
ITANCOURT,49.803442885,3.34942752527,02240,02387,Aisne,Aisne
IVIERS,49.7858863872,4.13552902559,02360,02388,Aisne,Aisne
JAULGONNE,49.0895236955,3.53359601877,02850,02389,Aisne,Aisne
JEANCOURT,49.9288562683,3.14778805313,02490,02390,Aisne,Aisne
JEANTES,49.8127276252,4.06715502895,02140,02391,Aisne,Aisne
JONCOURT,49.9601487798,3.30407272701,02420,02392,Aisne,Aisne
JOUAIGNES,49.2928418789,3.52818628425,02220,02393,Aisne,Aisne
JUMENCOURT,49.5122950231,3.34939792383,02380,02395,Aisne,Aisne
JUMIGNY,49.4083834603,3.72524669282,02160,02396,Aisne,Aisne
JUSSY,49.7172050931,3.23611732777,02480,02397,Aisne,Aisne
JUVIGNY,49.44857677,3.31533781107,02880,02398,Aisne,Aisne
JUVINCOURT ET DAMARY,49.4468853425,3.89147198339,02190,02399,Aisne,Aisne
LAFFAUX,49.4494770874,3.42995693216,02880,02400,Aisne,Aisne
LAIGNY,49.8631466398,3.86133626518,02140,02401,Aisne,Aisne
LANCHY,49.8292105187,3.07415428089,02590,02402,Aisne,Aisne
LANDIFAY ET BERTAIGNEMONT,49.8255553996,3.60399989958,02120,02403,Aisne,Aisne
LANDOUZY LA COUR,49.8441415789,3.99358286375,02140,02404,Aisne,Aisne
LANDOUZY LA VILLE,49.8562890185,4.05045506584,02140,02405,Aisne,Aisne
LANDRICOURT,49.505420346,3.36950507041,02380,02406,Aisne,Aisne
LANISCOURT,49.5469118723,3.53406747358,02000,02407,Aisne,Aisne
LAON,49.5679724897,3.62089561902,02000,02408,Aisne,Aisne
LAPPION,49.5898015281,3.96457967258,02150,02409,Aisne,Aisne
LARGNY SUR AUTOMNE,49.2610748419,3.05411123113,02600,02410,Aisne,Aisne
LATILLY,49.1538863119,3.31218468893,02210,02411,Aisne,Aisne
LAUNOY,49.2629984132,3.4054374314,02210,02412,Aisne,Aisne
LAVAL EN LAONNOIS,49.5029905064,3.58758242212,02860,02413,Aisne,Aisne
LAVAQUERESSE,49.9465387553,3.7166420191,02450,02414,Aisne,Aisne
LAVERSINE,49.3528718857,3.15459651522,02600,02415,Aisne,Aisne
LEME,49.843926232,3.7576717994,02140,02416,Aisne,Aisne
LEMPIRE,49.9953429453,3.17401503527,02420,02417,Aisne,Aisne
LERZY,49.9499258495,3.88135093149,02260,02418,Aisne,Aisne
LESCHELLE,49.9605709227,3.77740709683,02170,02419,Aisne,Aisne
LESDINS,49.9043632178,3.31462117869,02100,02420,Aisne,Aisne
LESGES,49.309828392,3.50034767893,02220,02421,Aisne,Aisne
LESQUIELLES ST GERMAIN,49.931687068,3.62808644318,02120,02422,Aisne,Aisne
LEUILLY SOUS COUCY,49.4734455044,3.35288205414,02380,02423,Aisne,Aisne
LEURY,49.4269529918,3.34130922178,02880,02424,Aisne,Aisne
LEUZE,49.8578215993,4.16963845435,02500,02425,Aisne,Aisne
LEVERGIES,49.9345380686,3.31185579217,02420,02426,Aisne,Aisne
LHUYS,49.2728528048,3.54230635286,02220,02427,Aisne,Aisne
LICY CLIGNON,49.102123319,3.26534900839,02810,02428,Aisne,Aisne
LIERVAL,49.4874867517,3.62227691789,02860,02429,Aisne,Aisne
LIESSE NOTRE DAME,49.6108544067,3.81711786834,02350,02430,Aisne,Aisne
LIEZ,49.6923509874,3.30017368966,02700,02431,Aisne,Aisne
LIME,49.3234940469,3.55539520178,02220,02432,Aisne,Aisne
LISLET,49.6757265054,4.02084295692,02340,02433,Aisne,Aisne
LIZY,49.5119505422,3.47941613566,02320,02434,Aisne,Aisne
LOGNY LES AUBENTON,49.8330144048,4.2201280927,02500,02435,Aisne,Aisne
LONGPONT,49.2843362442,3.22069360555,02600,02438,Aisne,Aisne
LES SEPTVALLONS,49.3603355862,3.65567844397,02160,02439,Aisne,Aisne
LES SEPTVALLONS,49.3603355862,3.65567844397,02160,02439,Aisne,Aisne
LES SEPTVALLONS,49.3603355862,3.65567844397,02160,02439,Aisne,Aisne
LES SEPTVALLONS,49.3603355862,3.65567844397,02160,02439,Aisne,Aisne
LES SEPTVALLONS,49.3603355862,3.65567844397,02160,02439,Aisne,Aisne
LES SEPTVALLONS,49.3603355862,3.65567844397,02160,02439,Aisne,Aisne
LES SEPTVALLONS,49.3603355862,3.65567844397,02160,02439,Aisne,Aisne
LES SEPTVALLONS,49.3603355862,3.65567844397,02160,02439,Aisne,Aisne
LOR,49.5296668744,4.05453884406,02190,02440,Aisne,Aisne
LOUATRE,49.2527947078,3.24153629897,02600,02441,Aisne,Aisne
LOUPEIGNE,49.2411071956,3.5251073823,02130,02442,Aisne,Aisne
LUCY LE BOCAGE,49.0549612755,3.27616704555,02400,02443,Aisne,Aisne
LUGNY,49.782281297,3.8121953982,02140,02444,Aisne,Aisne
LUZOIR,49.9271348987,3.96025090337,02500,02445,Aisne,Aisne
LY FONTAINE,49.732033107,3.31099377857,02440,02446,Aisne,Aisne
MAAST ET VIOLAINE,49.2931740531,3.45694908531,02220,02447,Aisne,Aisne
MACHECOURT,49.6516966172,3.83765995783,02350,02448,Aisne,Aisne
MACOGNY,49.1590429097,3.21784708642,02470,02449,Aisne,Aisne
MACQUIGNY,49.8732387452,3.57070489565,02120,02450,Aisne,Aisne
MAGNY LA FOSSE,49.9371259007,3.27654031882,02420,02451,Aisne,Aisne
MAISSEMY,49.8929443672,3.1890371838,02490,02452,Aisne,Aisne
MAIZY,49.377259904,3.71616526094,02160,02453,Aisne,Aisne
LA MALMAISON,49.5165178767,4.00048717912,02190,02454,Aisne,Aisne
MALZY,49.921297034,3.73000059946,02120,02455,Aisne,Aisne
MANICAMP,49.5650654162,3.17962639988,02300,02456,Aisne,Aisne
MARCHAIS,49.5850707567,3.82150148626,02350,02457,Aisne,Aisne
DHUYS ET MORIN EN BRIE,48.8935786183,3.49268121283,02330,02458,Aisne,Aisne
DHUYS ET MORIN EN BRIE,48.8935786183,3.49268121283,02540,02458,Aisne,Aisne
DHUYS ET MORIN EN BRIE,48.8935786183,3.49268121283,02540,02458,Aisne,Aisne
DHUYS ET MORIN EN BRIE,48.8935786183,3.49268121283,02540,02458,Aisne,Aisne
MARCY,49.8535898318,3.41135532201,02720,02459,Aisne,Aisne
MARCY SOUS MARLE,49.7457495163,3.73453881149,02250,02460,Aisne,Aisne
MAREST DAMPCOURT,49.59443854,3.14627124688,02300,02461,Aisne,Aisne
MAREUIL EN DOLE,49.2424552782,3.56114326739,02130,02462,Aisne,Aisne
MARFONTAINE,49.8080469097,3.7639268819,02140,02463,Aisne,Aisne
MARGIVAL,49.432719029,3.40572977303,02880,02464,Aisne,Aisne
MARIGNY EN ORXOIS,49.0526386182,3.22281001734,02810,02465,Aisne,Aisne
MARIZY STE GENEVIEVE,49.1825477943,3.19814247608,02470,02466,Aisne,Aisne
MARIZY ST MARD,49.1822693098,3.22799114728,02470,02467,Aisne,Aisne
MARLE,49.7451393478,3.7652054501,02250,02468,Aisne,Aisne
MARLY GOMONT,49.8913737841,3.7849871912,02120,02469,Aisne,Aisne
MARTIGNY,49.866582249,4.13443052228,02500,02470,Aisne,Aisne
MARTIGNY COURPIERRE,49.4900405005,3.6867077549,02860,02471,Aisne,Aisne
MAUREGNY EN HAYE,49.5406230877,3.79762834314,02820,02472,Aisne,Aisne
MAYOT,49.7090117255,3.39804766077,02800,02473,Aisne,Aisne
MENNESSIS,49.6918385873,3.27543313236,02700,02474,Aisne,Aisne
MENNEVILLE,49.4303233528,4.00555747176,02190,02475,Aisne,Aisne
MENNEVRET,49.9919704555,3.55884133428,02630,02476,Aisne,Aisne
MERCIN ET VAUX,49.3705627456,3.27070140635,02200,02477,Aisne,Aisne
MERLIEUX ET FOUQUEROLLES,49.5137172169,3.49932983224,02000,02478,Aisne,Aisne
MESBRECOURT RICHECOURT,49.710385665,3.53739733076,02270,02480,Aisne,Aisne
MESNIL ST LAURENT,49.8290188644,3.36454012617,02720,02481,Aisne,Aisne
MEURIVAL,49.3567698663,3.7590616765,02160,02482,Aisne,Aisne
MEZIERES SUR OISE,49.7918999939,3.38740833653,02240,02483,Aisne,Aisne
MEZY MOULINS,49.0630074888,3.5122782761,02650,02484,Aisne,Aisne
MISSY AUX BOIS,49.3349407256,3.24662970633,02200,02485,Aisne,Aisne
MISSY LES PIERREPONT,49.6279354887,3.7841954065,02350,02486,Aisne,Aisne
MISSY SUR AISNE,49.3855898418,3.43829672684,02880,02487,Aisne,Aisne
MOLAIN,50.03359227,3.52985658168,02110,02488,Aisne,Aisne
MOLINCHART,49.5624802928,3.53979641476,02000,02489,Aisne,Aisne
MONAMPTEUIL,49.4760084468,3.57360176783,02000,02490,Aisne,Aisne
MONCEAU LE NEUF ET FAUCOUZY,49.7845792788,3.63110860935,02270,02491,Aisne,Aisne
MONCEAU LES LEUPS,49.6617789272,3.48549133203,02270,02492,Aisne,Aisne
MONCEAU LE WAAST,49.6217435488,3.71656668597,02840,02493,Aisne,Aisne
MONCEAU SUR OISE,49.9097732744,3.69947432588,02120,02494,Aisne,Aisne
MONDREPUIS,49.9637441269,4.05128113518,02500,02495,Aisne,Aisne
MONNES,49.1458358775,3.22861820737,02470,02496,Aisne,Aisne
MONS EN LAONNOIS,49.5379451828,3.55478457954,02000,02497,Aisne,Aisne
MONTAIGU,49.5531328831,3.84439779259,02820,02498,Aisne,Aisne
MONTBAVIN,49.5295376592,3.51319789821,02000,02499,Aisne,Aisne
MONTBREHAIN,49.9642449609,3.35609147368,02110,02500,Aisne,Aisne
MONTCHALONS,49.5131917425,3.72718965805,02860,02501,Aisne,Aisne
MONTCORNET,49.6890129328,4.02915061151,02340,02502,Aisne,Aisne
MONT D ORIGNY,49.8514997521,3.52673568406,02390,02503,Aisne,Aisne
MONTESCOURT LIZEROLLES,49.7360396205,3.26188923395,02440,02504,Aisne,Aisne
MONTFAUCON,48.9466694844,3.43192398845,02540,02505,Aisne,Aisne
MONTGOBERT,49.289626635,3.17404129063,02600,02506,Aisne,Aisne
MONTGRU ST HILAIRE,49.1768851038,3.32722209943,02210,02507,Aisne,Aisne
MONTHENAULT,49.4892743465,3.65592404446,02860,02508,Aisne,Aisne
MONTHIERS,49.1085987235,3.29437776654,02400,02509,Aisne,Aisne
MONTHUREL,49.0275310805,3.55187396803,02330,02510,Aisne,Aisne
MONTIGNY EN ARROUAISE,49.9120067618,3.48306674241,02110,02511,Aisne,Aisne
MONTIGNY L ALLIER,49.1221418457,3.10744372815,02810,02512,Aisne,Aisne
MONTIGNY LE FRANC,49.6874788196,3.9183982393,02250,02513,Aisne,Aisne
MONTIGNY LENGRAIN,49.3726900463,3.09924630011,02290,02514,Aisne,Aisne
MONTIGNY LES CONDE,48.9830055534,3.56635546224,02330,02515,Aisne,Aisne
MONTIGNY SOUS MARLE,49.7411090858,3.80397947574,02250,02516,Aisne,Aisne
MONTIGNY SUR CRECY,49.7149248587,3.58368023998,02270,02517,Aisne,Aisne
MONTLEVON,48.9627005485,3.51543798042,02330,02518,Aisne,Aisne
MONTLOUE,49.6682396007,4.06275825607,02340,02519,Aisne,Aisne
MONT NOTRE DAME,49.2921467742,3.5821661713,02220,02520,Aisne,Aisne
MONTREUIL AUX LIONS,49.0264607134,3.19454438663,02310,02521,Aisne,Aisne
MONT ST JEAN,49.7932196838,4.21125667983,02360,02522,Aisne,Aisne
MONT ST MARTIN,49.2747967442,3.64275042996,02220,02523,Aisne,Aisne
MONT ST PERE,49.0816980947,3.47715449247,02400,02524,Aisne,Aisne
MORCOURT,49.8759595448,3.33400206098,02100,02525,Aisne,Aisne
MORGNY EN THIERACHE,49.7544947391,4.07631392389,02360,02526,Aisne,Aisne
MORSAIN,49.4616807631,3.19122405616,02290,02527,Aisne,Aisne
MORTEFONTAINE,49.3362768244,3.08053479514,02600,02528,Aisne,Aisne
MORTIERS,49.6934508264,3.66411841593,02270,02529,Aisne,Aisne
MOULINS,49.4198471298,3.67884923026,02160,02530,Aisne,Aisne
MOUSSY VERNEUIL,49.4126815323,3.63718132987,02160,02531,Aisne,Aisne
MOY DE L AISNE,49.750274961,3.35100553228,02610,02532,Aisne,Aisne
MURET ET CROUTTES,49.2781417953,3.43464742094,02210,02533,Aisne,Aisne
MUSCOURT,49.3595795698,3.74350239233,02160,02534,Aisne,Aisne
NAMPCELLES LA COUR,49.7765756098,4.00209910519,02140,02535,Aisne,Aisne
NAMPTEUIL SOUS MURET,49.3051403969,3.43398003516,02200,02536,Aisne,Aisne
NANTEUIL LA FOSSE,49.4338010814,3.44800041437,02880,02537,Aisne,Aisne
NANTEUIL NOTRE DAME,49.1907421685,3.41207163018,02210,02538,Aisne,Aisne
NAUROY,49.9508154668,3.25861980976,02420,02539,Aisne,Aisne
NESLES LA MONTAGNE,48.9997837313,3.44587892818,02400,02540,Aisne,Aisne
NEUFCHATEL SUR AISNE,49.4367296826,4.0236471269,02190,02541,Aisne,Aisne
NEUFLIEUX,49.6163788231,3.15996849471,02300,02542,Aisne,Aisne
NEUILLY ST FRONT,49.1626366671,3.26436269893,02470,02543,Aisne,Aisne
NEUVE MAISON,49.9286429779,4.04086730255,02500,02544,Aisne,Aisne
LA NEUVILLE BOSMONT,49.7145039747,3.83367274994,02250,02545,Aisne,Aisne
LA NEUVILLE EN BEINE,49.6762298475,3.15600362361,02300,02546,Aisne,Aisne
LA NEUVILLE HOUSSET,49.7881379377,3.73171627307,02250,02547,Aisne,Aisne
LA NEUVILLE LES DORENGT,49.983064353,3.68565926181,02450,02548,Aisne,Aisne
NEUVILLE ST AMAND,49.8206477091,3.33360991741,02100,02549,Aisne,Aisne
NEUVILLE SUR AILETTE,49.4695141414,3.69819946444,02860,02550,Aisne,Aisne
NEUVILLE SUR MARGIVAL,49.4548729773,3.3986658815,02880,02551,Aisne,Aisne
NEUVILLETTE,49.8554002239,3.46831298648,02390,02552,Aisne,Aisne
NIZY LE COMTE,49.574361853,4.03064818206,02150,02553,Aisne,Aisne
NOGENTEL,49.0140758623,3.40340404208,02400,02554,Aisne,Aisne
NOGENT L ARTAUD,48.9426222247,3.332802902,02310,02555,Aisne,Aisne
NOIRCOURT,49.6691648747,4.09433809595,02340,02556,Aisne,Aisne
NOROY SUR OURCQ,49.2041824443,3.20698565652,02600,02557,Aisne,Aisne
LE NOUVION EN THIERACHE,50.0086867152,3.80929288198,02170,02558,Aisne,Aisne
NOUVION ET CATILLON,49.7075667391,3.49359729343,02270,02559,Aisne,Aisne
NOUVION ET CATILLON,49.7075667391,3.49359729343,02270,02559,Aisne,Aisne
NOUVION LE COMTE,49.7079830783,3.46084868911,02800,02560,Aisne,Aisne
NOUVION LE VINEUX,49.5092763308,3.605351266,02860,02561,Aisne,Aisne
NOUVRON VINGRE,49.4333492,3.18803179842,02290,02562,Aisne,Aisne
NOYALES,49.9082559491,3.53848565514,02120,02563,Aisne,Aisne
NOYANT ET ACONIN,49.3319620657,3.33416303776,02200,02564,Aisne,Aisne
OEUILLY,49.3928856944,3.68222741301,02160,02565,Aisne,Aisne
OGNES,49.6136864694,3.19142372904,02300,02566,Aisne,Aisne
OHIS,49.9184307239,4.01170912127,02500,02567,Aisne,Aisne
OIGNY EN VALOIS,49.2137237953,3.1302728623,02600,02568,Aisne,Aisne
OISY,50.0229089259,3.65273893683,02450,02569,Aisne,Aisne
OLLEZY,49.729996536,3.14607261695,02480,02570,Aisne,Aisne
OMISSY,49.8804267246,3.29788036707,02100,02571,Aisne,Aisne
ORAINVILLE,49.3759679828,4.01565856496,02190,02572,Aisne,Aisne
ORGEVAL,49.5041140764,3.70337016497,02860,02573,Aisne,Aisne
ORIGNY EN THIERACHE,49.8861904623,4.01101149757,02550,02574,Aisne,Aisne
ORIGNY STE BENOITE,49.8268502674,3.52909324665,02390,02575,Aisne,Aisne
OSLY COURTIL,49.3995301311,3.23736511582,02290,02576,Aisne,Aisne
OSTEL,49.4299692983,3.56538871192,02370,02577,Aisne,Aisne
OULCHES LA VALLEE FOULON,49.4311311984,3.73966290896,02160,02578,Aisne,Aisne
OULCHY LA VILLE,49.2098503819,3.34062520679,02210,02579,Aisne,Aisne
OULCHY LE CHATEAU,49.2070701806,3.38202413773,02210,02580,Aisne,Aisne
OULCHY LE CHATEAU,49.2070701806,3.38202413773,02210,02580,Aisne,Aisne
PAARS,49.3302779346,3.60267922049,02220,02581,Aisne,Aisne
PAISSY,49.4263466952,3.7014989195,02160,02582,Aisne,Aisne
PANCY COURTECON,49.4606885919,3.64987795196,02860,02583,Aisne,Aisne
PAPLEUX,50.0169167744,3.88023781289,02260,02584,Aisne,Aisne
PARCY ET TIGNY,49.2703704352,3.32906709704,02210,02585,Aisne,Aisne
PARFONDEVAL,49.7443573688,4.16145285338,02360,02586,Aisne,Aisne
PARFONDRU,49.5385213412,3.70351915315,02840,02587,Aisne,Aisne
PARGNAN,49.3942391486,3.70308940891,02160,02588,Aisne,Aisne
PARGNY FILAIN,49.4629055692,3.53929108659,02000,02589,Aisne,Aisne
PARGNY LA DHUYS,48.9545509576,3.56357370593,02330,02590,Aisne,Aisne
PARGNY LES BOIS,49.7323072713,3.61788330529,02270,02591,Aisne,Aisne
PARPEVILLE,49.7943758027,3.56422835389,02240,02592,Aisne,Aisne
PASLY,49.4022800131,3.29799527999,02200,02593,Aisne,Aisne
PASSY EN VALOIS,49.1621618332,3.18418881622,02470,02594,Aisne,Aisne
PASSY SUR MARNE,49.0663377762,3.57438808256,02850,02595,Aisne,Aisne
PAVANT,48.9528924605,3.28390382889,02310,02596,Aisne,Aisne
PERNANT,49.3756522114,3.23031459047,02200,02598,Aisne,Aisne
PIERREMANDE,49.566550412,3.25836777343,02300,02599,Aisne,Aisne
PIERREPONT,49.6482784601,3.78777546723,02350,02600,Aisne,Aisne
PIGNICOURT,49.4091910952,4.0300596148,02190,02601,Aisne,Aisne
PINON,49.488480349,3.46156583024,02320,02602,Aisne,Aisne
PITHON,49.7562365167,3.10422093946,02480,02604,Aisne,Aisne
PLEINE SELVE,49.7965883398,3.5260425643,02240,02605,Aisne,Aisne
LE PLESSIER HULEU,49.2388752756,3.34814266149,02210,02606,Aisne,Aisne
PLOISY,49.330941238,3.27456677749,02200,02607,Aisne,Aisne
PLOMION,49.8188816623,4.01999597737,02140,02608,Aisne,Aisne
PLOYART ET VAURSEINE,49.493253698,3.74014252866,02860,02609,Aisne,Aisne
POMMIERS,49.3921873782,3.27884937169,02200,02610,Aisne,Aisne
PONT ARCY,49.391846031,3.62003836186,02160,02612,Aisne,Aisne
PONTAVERT,49.4176198194,3.82051815377,02160,02613,Aisne,Aisne
PONTRU,49.921599489,3.20120191987,02490,02614,Aisne,Aisne
PONTRUET,49.9148506173,3.2294738031,02490,02615,Aisne,Aisne
PONT ST MARD,49.493979148,3.27934093822,02380,02616,Aisne,Aisne
POUILLY SUR SERRE,49.6778615755,3.58559308314,02270,02617,Aisne,Aisne
PREMONT,50.0143067533,3.39725258008,02110,02618,Aisne,Aisne
PREMONTRE,49.5493580112,3.4177638358,02320,02619,Aisne,Aisne
PRESLES ET BOVES,49.3900726835,3.54013980029,02370,02620,Aisne,Aisne
PRESLES ET THIERNY,49.5144603614,3.62483361601,02860,02621,Aisne,Aisne
PRIEZ,49.1306197467,3.26280717645,02470,02622,Aisne,Aisne
PRISCES,49.7721688271,3.86274146906,02140,02623,Aisne,Aisne
PROISY,49.8906172484,3.75241120947,02120,02624,Aisne,Aisne
PROIX,49.9022161869,3.57346862626,02120,02625,Aisne,Aisne
PROUVAIS,49.4760906978,3.97215349857,02190,02626,Aisne,Aisne
PROVISEUX ET PLESNOY,49.4777224772,4.0158784311,02190,02627,Aisne,Aisne
PUISEUX EN RETZ,49.2925861417,3.13448879571,02600,02628,Aisne,Aisne
PUISIEUX ET CLANLIEU,49.8472444334,3.66367663689,02120,02629,Aisne,Aisne
QUIERZY,49.5641090409,3.14613795931,02300,02631,Aisne,Aisne
QUINCY BASSE,49.5091437001,3.38465364189,02380,02632,Aisne,Aisne
QUINCY SOUS LE MONT,49.3082323924,3.55906421912,02220,02633,Aisne,Aisne
RAILLIMONT,49.701759318,4.15934737957,02360,02634,Aisne,Aisne
RAMICOURT,49.9579684711,3.33105686967,02110,02635,Aisne,Aisne
REGNY,49.8343070304,3.42061400129,02240,02636,Aisne,Aisne
REMAUCOURT,49.8954350618,3.34948034131,02100,02637,Aisne,Aisne
REMIES,49.6793679757,3.52478064261,02270,02638,Aisne,Aisne
REMIGNY,49.7141625709,3.29518707017,02440,02639,Aisne,Aisne
RENANSART,49.7340931411,3.45338513198,02240,02640,Aisne,Aisne
RENNEVAL,49.7391714019,4.03674170066,02340,02641,Aisne,Aisne
RESIGNY,49.7413860683,4.21000271409,02360,02642,Aisne,Aisne
RESSONS LE LONG,49.3881779495,3.1411755288,02290,02643,Aisne,Aisne
RETHEUIL,49.318909114,3.00378064988,02600,02644,Aisne,Aisne
REUILLY SAUVIGNY,49.0506024106,3.56448771259,02850,02645,Aisne,Aisne
RIBEAUVILLE,50.0366991182,3.58754496166,02110,02647,Aisne,Aisne
RIBEMONT,49.7885436581,3.47018526049,02240,02648,Aisne,Aisne
ROCOURT ST MARTIN,49.1453872803,3.3891401292,02210,02649,Aisne,Aisne
ROCQUIGNY,50.0193341952,3.97342250903,02260,02650,Aisne,Aisne
ROGECOURT,49.6492919859,3.41550074354,02800,02651,Aisne,Aisne
ROGNY,49.766712979,3.82104672788,02140,02652,Aisne,Aisne
ROMENY SUR MARNE,48.9852721229,3.3344209065,02310,02653,Aisne,Aisne
ROMERY,49.8882844958,3.73266627848,02120,02654,Aisne,Aisne
RONCHERES,49.1398358197,3.60245169493,02130,02655,Aisne,Aisne
ROUCY,49.3745878159,3.82024502091,02160,02656,Aisne,Aisne
ROUGERIES,49.8056045885,3.78694787331,02140,02657,Aisne,Aisne
ROUPY,49.8120572031,3.18195896491,02590,02658,Aisne,Aisne
ROUVROY,49.8579447094,3.33298681219,02100,02659,Aisne,Aisne
ROUVROY SUR SERRE,49.7153670931,4.17597798145,02360,02660,Aisne,Aisne
ROYAUCOURT ET CHAILVET,49.5119671872,3.53821206051,02000,02661,Aisne,Aisne
ROZET ST ALBIN,49.1982180685,3.29738760461,02210,02662,Aisne,Aisne
ROZIERES SUR CRISE,49.3227443516,3.37101592804,02200,02663,Aisne,Aisne
ROZOY BELLEVALLE,48.9244622578,3.45003603667,02540,02664,Aisne,Aisne
GRAND ROZOY,49.2423109815,3.38147360131,02210,02665,Aisne,Aisne
ROZOY SUR SERRE,49.706447861,4.13134010865,02360,02666,Aisne,Aisne
SACONIN ET BREUIL,49.3506902358,3.24672146323,02200,02667,Aisne,Aisne
SAINS RICHAUMONT,49.8276068685,3.70490926861,02120,02668,Aisne,Aisne
ST ALGIS,49.8944330304,3.82546447463,02260,02670,Aisne,Aisne
ST AUBIN,49.5099540337,3.18837580055,02300,02671,Aisne,Aisne
ST BANDRY,49.3638994868,3.14949009826,02290,02672,Aisne,Aisne
ST CHRISTOPHE A BERRY,49.4290499245,3.12949472733,02290,02673,Aisne,Aisne
ST CLEMENT,49.7752799579,4.07288901165,02360,02674,Aisne,Aisne
STE CROIX,49.4800538584,3.78129682642,02820,02675,Aisne,Aisne
ST ERME OUTRE ET RAMECOURT,49.5182833727,3.86386406835,02820,02676,Aisne,Aisne
ST EUGENE,49.0155450781,3.51721331428,02330,02677,Aisne,Aisne
STE GENEVIEVE,49.7247039611,4.07368196391,02340,02678,Aisne,Aisne
ST GENGOULPH,49.1189499126,3.21526676033,02810,02679,Aisne,Aisne
ST GOBAIN,49.5953887213,3.39411143672,02410,02680,Aisne,Aisne
ST GOBERT,49.8037605968,3.83219152047,02140,02681,Aisne,Aisne
ST MARD,49.3813338634,3.58902035004,02220,02682,Aisne,Aisne
ST MARTIN RIVIERE,50.044008328,3.55486334419,02110,02683,Aisne,Aisne
ST MICHEL,49.9259700696,4.15288229364,02830,02684,Aisne,Aisne
ST NICOLAS AUX BOIS,49.5970302282,3.43898003392,02410,02685,Aisne,Aisne
ST PAUL AUX BOIS,49.5443121228,3.20260437248,02300,02686,Aisne,Aisne
ST PIERRE AIGLE,49.3121621719,3.19602649155,02600,02687,Aisne,Aisne
ST PIERRE LES FRANQUEVILLE,49.824528104,3.81406121819,02140,02688,Aisne,Aisne
ST PIERREMONT,49.7138800989,3.8761235335,02250,02689,Aisne,Aisne
STE PREUVE,49.6173037494,3.91098324267,02350,02690,Aisne,Aisne
ST QUENTIN,49.8472336321,3.27769499462,02100,02691,Aisne,Aisne
